votesCount,commentsCount,launch_hour,weekday,month,year,is_featured,description_length,tagline_length,topic_count,maker_count,maker_total_followers,hunter_followers_count,media_count,has_video,self_launched,primary_topic,hunter_prev_launches,hunter_prev_avg_votes,maker_prev_launches,maker_prev_avg_votes,is_synthetic,SUCCESS,total_social_reach,log_social_reach,log_maker_followers,log_hunter_followers,log_description_length,log_tagline_length,log_media_count,sin_hour,cos_hour,is_weekend,launch_window,has_video_int,media_x_video,self_launched_int,log_hunter_prev_launches,log_hunter_prev_avg_votes,log_maker_prev_launches,log_maker_prev_avg_votes,primary_topic_grouped
2.0,4.0,5,1,5,2023,False,246,23,3,1,3999.0,717.0,6,False,True,Fintech,1,0.0,1345,0.0,True,0,4716.0,8.458928283284262,8.294049640102028,6.576469569048224,5.5093883366279774,3.1780538303479458,1.9459101490553132,0.9659258262890683,0.25881904510252074,0,late_night,0,0,1,0.6931471805599453,0.0,7.204892510204673,0.0,Other
166.0,19.0,7,2,5,2026,True,485,43,3,1,142693.0,11956.0,7,True,False,Other,2,176.4,0,0.0,True,1,154649.0,11.948919778113215,11.868457756330084,9.38907215991958,6.186208623900494,3.784189633918261,2.0794415416798357,0.9659258262890683,-0.25881904510252063,0,morning,1,7,0,1.0986122886681098,5.178407069875479,0.0,0.0,Other
217.0,15.0,7,1,5,2023,True,351,52,3,1,522.0,62.0,6,False,False,Other,0,0.0,13,3.7,True,1,584.0,6.371611847231857,6.259581464064923,4.143134726391533,5.863631175598097,3.970291913552122,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,0.0,0.0,2.6390573296152584,1.547562508716013,Other
23.0,4.0,7,5,7,2023,False,250,31,3,0,5.0,4377.0,2,True,True,API,0,0.0,0,4.7,True,0,4382.0,8.38548870041881,1.791759469228055,8.384347278082808,5.5254529391317835,3.4657359027997265,1.0986122886681098,0.9659258262890683,-0.25881904510252063,1,morning,1,2,1,0.0,0.0,0.0,1.7404661748405046,API
282.0,15.0,7,0,3,2026,True,58,46,3,3,879.0,834.0,5,False,False,API,0,0.0,2,3.8,True,1,1713.0,7.446585099157725,6.779921907472252,6.727431724850855,4.07753744390572,3.8501476017100584,1.791759469228055,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,0.0,0.0,1.0986122886681098,1.5686159179138452,API
109.0,6.0,8,3,1,2023,True,135,38,3,2,9331.0,5531.0,3,False,False,Other,2,115.0,35,479.2857142857143,False,1,14862.0,9.606630182148894,9.14120463314132,8.61830469278465,4.912654885736052,3.6635616461296463,1.3862943611198906,0.8660254037844387,-0.49999999999999983,0,morning,0,0,0,1.0986122886681098,4.7535901911063645,3.58351893845611,6.174381164913248,Other
3.0,1.0,7,1,7,2023,True,268,58,3,3,2923.0,1861.0,4,False,False,Productivity,0,0.0,24,2.3,True,0,4784.0,8.473241303887054,7.980707820869669,7.529406457837013,5.594711379601839,4.07753744390572,1.6094379124341003,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,0.0,0.0,3.2188758248682006,1.1939224684724346,Productivity
294.0,84.0,14,0,12,2022,False,144,52,3,1,3511.0,8878.0,5,True,False,Other,8,274.125,8,274.125,False,1,12389.0,9.424644974623188,8.163940954755008,9.091444217032327,4.976733742420574,3.970291913552122,1.791759469228055,-0.4999999999999998,-0.8660254037844388,0,afternoon,1,5,0,2.1972245773362196,5.6172255398466255,2.1972245773362196,5.6172255398466255,Other
364.0,32.0,7,6,5,2026,True,275,60,3,1,1680.0,1848.0,4,False,True,Productivity,0,0.0,33,0.0,True,1,3528.0,8.16876982367527,7.427144133408616,7.522400231387125,5.62040086571715,4.110873864173311,1.6094379124341003,0.9659258262890683,-0.25881904510252063,1,morning,0,0,1,0.0,0.0,3.5263605246161616,0.0,Productivity
171.0,53.0,7,0,6,2026,True,66,58,3,1,3050.0,2386.0,6,True,False,Mac,1,74.7,4,174.7,True,1,5436.0,8.600982717145921,8.02322468471667,7.77779262633883,4.204692619390966,4.07753744390572,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,1,6,0,0.6931471805599453,4.3267781604434035,1.6094379124341003,5.168777995193051,Mac
266.0,106.0,7,0,7,2026,True,54,50,3,1,3464.0,806.0,7,False,False,Other,0,0.0,29,204.2,True,1,4270.0,8.359603270841466,8.150467911624004,6.693323668269949,4.007333185232471,3.9318256327243257,2.0794415416798357,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,0.0,0.0,3.4011973816621555,5.323985113296614,Other
266.0,8.0,1,4,6,2026,False,56,60,3,1,5.0,17201.0,6,True,False,Productivity,14,0.0,6,0.0,True,1,17206.0,9.753071556753158,1.791759469228055,9.752780935111424,4.04305126783455,4.110873864173311,1.9459101490553132,0.25881904510252074,0.9659258262890683,0,late_night,1,6,0,2.70805020110221,0.0,1.9459101490553132,0.0,Productivity
103.0,0.0,7,3,7,2023,True,232,46,3,1,5.0,6323.0,8,True,False,Android,0,0.0,178,0.0,True,0,6328.0,8.752897524775305,1.791759469228055,8.752107198329362,5.4510384535657,3.8501476017100584,2.1972245773362196,0.9659258262890683,-0.25881904510252063,0,morning,1,8,0,0.0,0.0,5.187385805840755,0.0,Android
11.0,0.0,8,3,7,2023,False,227,46,3,1,1659.0,2298.0,0,False,True,Web App,0,1.7,9,0.0,True,0,3957.0,8.28349412616251,7.414572881350589,7.740229524763182,5.429345628954441,3.8501476017100584,0.0,0.8660254037844387,-0.49999999999999983,0,morning,0,0,1,0.0,0.9932517730102833,2.302585092994046,0.0,Web App
710.0,89.0,7,6,7,2026,True,40,60,3,1,182733.0,7041.0,6,True,False,Productivity,9,0.0,30,217.6,True,1,189774.0,12.15359443888497,12.115786822479597,8.859647499714997,3.713572066704308,4.110873864173311,1.9459101490553132,0.9659258262890683,-0.25881904510252063,1,morning,1,6,0,2.302585092994046,0.0,3.4339872044851463,5.387243575742438,Productivity
131.0,3.0,18,3,5,2023,False,239,38,1,1,3050.0,2254.0,2,True,True,Developer Tools,0,0.0,0,0.0,True,1,5304.0,8.576405051048084,8.02322468471667,7.720905251936779,5.480638923341991,3.6635616461296463,1.0986122886681098,-1.0,-1.8369701987210297e-16,0,evening,1,2,1,0.0,0.0,0.0,0.0,Developer Tools
81.0,57.0,7,2,7,2026,False,48,17,3,3,5520.0,2371.0,7,False,False,Open Source,8,0.0,0,354.7,True,0,7891.0,8.973604867142505,8.616314282284044,7.771488760117616,3.8918202981106265,2.8903717578961645,2.0794415416798357,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,2.1972245773362196,0.0,0.0,5.874087678954409,Open Source
140.0,0.0,7,3,3,2023,False,227,59,5,1,139977.0,1015.0,1,False,True,Health & Fitness,0,0.0,0,0.0,True,1,140992.0,11.856465522737862,11.849240546386065,6.923628628138427,5.429345628954441,4.0943445622221,0.6931471805599453,0.9659258262890683,-0.25881904510252063,0,morning,0,0,1,0.0,0.0,0.0,0.0,Health & Fitness
9.0,0.0,12,4,3,2023,False,266,57,3,1,1026.0,2351.0,1,False,True,Artificial Intelligence,0,0.0,13,0.0,True,0,3377.0,8.125039097367745,6.934397209928558,7.763021309018518,5.58724865840025,4.060443010546419,0.6931471805599453,1.2246467991473532e-16,-1.0,0,afternoon,0,0,1,0.0,0.0,2.6390573296152584,0.0,Artificial Intelligence
162.0,33.0,7,2,7,2023,False,74,52,3,1,155.0,4370.0,6,True,False,Other,0,0.9,3,0.0,True,1,4525.0,8.417593826193484,5.049856007249537,8.382747094863314,4.31748811353631,3.970291913552122,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,1,6,0,0.0,0.6418538861723948,1.3862943611198906,0.0,Other
9.0,0.0,15,0,3,2023,False,279,22,3,1,5.0,1758.0,3,False,True,Design Tools,0,1.2,17,1.1,True,0,1763.0,7.475339236566737,1.791759469228055,7.472500744737558,5.634789603169249,3.1354942159291497,1.3862943611198906,-0.7071067811865471,-0.7071067811865479,0,afternoon,0,0,1,0.0,0.7884573603642702,2.8903717578961645,0.7419373447293773,Design Tools
447.0,53.0,7,3,7,2026,True,49,27,3,2,101804.0,3104.0,8,True,False,Other,15,0.0,521,313.7,True,1,104908.0,11.56084858670031,11.530814497805968,8.040768994367578,3.912023005428146,3.332204510175204,2.1972245773362196,0.9659258262890683,-0.25881904510252063,0,morning,1,8,0,2.772588722239781,0.0,6.257667587882639,5.751619804070361,Other
154.0,0.0,7,3,7,2023,False,254,44,1,1,5.0,435.0,4,True,False,Other,0,0.0,0,2.3,True,1,440.0,6.089044875446846,1.791759469228055,6.077642243349034,5.541263545158426,3.8066624897703196,1.6094379124341003,0.9659258262890683,-0.25881904510252063,0,morning,1,4,0,0.0,0.0,0.0,1.1939224684724346,Other
1.0,1.0,7,1,3,2023,False,162,44,3,1,1100.0,4117.0,6,False,True,SaaS,0,1.1,20,1.6,True,0,5217.0,8.559869465696673,7.00397413672268,8.323122887587735,5.093750200806762,3.8066624897703196,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,0,0,1,0.0,0.7419373447293773,3.044522437723423,0.9555114450274363,SaaS
123.0,6.0,7,4,1,2023,False,183,57,3,1,1232.0,1877.0,4,False,False,Other,0,0.0,0,0.0,True,1,3109.0,8.04237800517328,7.117205503164344,7.537962659768208,5.214935757608986,4.060443010546419,1.6094379124341003,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,0.0,0.0,0.0,0.0,Other
11.0,0.0,7,3,7,2024,False,178,53,4,0,1181.0,2971.0,3,True,True,Design Tools,0,0.0,130,0.0,True,0,4152.0,8.331586243630754,7.074963197966044,7.99699040583765,5.187385805840755,3.9889840465642745,1.3862943611198906,0.9659258262890683,-0.25881904510252063,0,morning,1,3,1,0.0,0.0,4.875197323201151,0.0,Design Tools
607.0,0.0,7,4,6,2026,False,71,34,3,2,2334.0,3619.0,6,True,False,Productivity,2,0.0,22,421.9,True,1,5953.0,8.691818541575723,7.755767170102998,8.194229304819817,4.276666119016055,3.5553480614894135,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,1,6,0,1.0986122886681098,0.0,3.1354942159291497,6.047135744478443,Productivity
119.0,25.0,7,3,5,2026,True,265,60,3,1,5.0,2154.0,4,True,False,Android,0,0.0,0,1.4,True,1,2159.0,7.67786350067821,1.791759469228055,7.675546002537848,5.583496308781699,4.110873864173311,1.6094379124341003,0.9659258262890683,-0.25881904510252063,0,morning,1,4,0,0.0,0.0,0.0,0.8754687373538999,Android
103.0,8.0,21,2,5,2026,True,493,36,3,1,732.0,1251.0,7,False,False,iOS,0,0.0,0,0.0,False,0,1983.0,7.592870287844818,6.597145701886651,7.132497551660044,6.202535517187923,3.6109179126442243,2.0794415416798357,-0.7071067811865477,0.7071067811865474,0,evening,0,0,0,0.0,0.0,0.0,0.0,Other
209.0,40.0,7,4,7,2026,False,50,46,3,3,619.0,5241.0,6,True,False,Developer Tools,0,0.0,18,1.9,True,1,5860.0,8.676075516476429,6.429719478039138,8.564458383883352,3.9318256327243257,3.8501476017100584,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,1,6,0,0.0,0.0,2.9444389791664403,1.0647107369924282,Developer Tools
126.0,0.0,7,4,7,2023,True,63,46,3,3,1945.0,971.0,2,False,False,Other,0,0.0,0,0.0,True,1,2916.0,7.978310969867722,7.57353126274595,6.879355804460439,4.1588830833596715,3.8501476017100584,1.0986122886681098,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,0.0,0.0,0.0,0.0,Other
28.0,0.0,7,6,7,2023,False,57,55,3,1,120.0,1400.0,4,False,False,Other,0,0.0,0,0.0,True,0,1520.0,7.327123292259293,4.795790545596741,7.244941546337007,4.060443010546419,4.02535169073515,1.6094379124341003,0.9659258262890683,-0.25881904510252063,1,morning,0,0,0,0.0,0.0,0.0,0.0,Other
106.0,2.0,7,4,4,2023,False,231,49,3,1,835.0,3741.0,6,True,True,Chrome Extensions,0,0.0,8,184.9,True,0,4576.0,8.428799040653642,6.728628613084702,8.227375506834035,5.44673737166631,3.912023005428146,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,1,6,1,0.0,0.0,2.1972245773362196,5.225208894727398,Chrome Extensions
28.0,0.0,7,4,1,2023,False,310,52,3,1,1855.0,10.0,6,False,True,API,0,0.0,0,0.0,True,0,1865.0,7.531552381407289,7.526178913346146,2.3978952727983707,5.739792912179234,3.970291913552122,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,0,0,1,0.0,0.0,0.0,0.0,API
51.0,80.0,4,1,6,2023,True,239,14,3,1,5.0,631.0,3,True,False,Mac,0,0.0,28,0.5,True,0,636.0,6.456769655572163,1.791759469228055,6.448889394146858,5.480638923341991,2.70805020110221,1.3862943611198906,0.8660254037844386,0.5000000000000001,0,late_night,1,3,0,0.0,0.0,3.367295829986474,0.4054651081081644,Mac
114.0,2.0,8,4,7,2023,True,225,52,1,2,5.0,4816.0,4,False,False,Other,0,0.9,5,0.0,True,1,4821.0,8.480944058741116,1.791759469228055,8.479906606630221,5.420534999272286,3.970291913552122,1.6094379124341003,0.8660254037844387,-0.49999999999999983,0,morning,0,0,0,0.0,0.6418538861723948,1.791759469228055,0.0,Other
83.0,0.0,7,3,5,2024,True,53,37,3,1,5.0,735.0,5,False,True,API,0,0.0,0,1.9,True,0,740.0,6.608000625296087,1.791759469228055,6.601230118728877,3.9889840465642745,3.6375861597263857,1.791759469228055,0.9659258262890683,-0.25881904510252063,0,morning,0,0,1,0.0,0.0,0.0,1.0647107369924282,API
127.0,40.0,7,5,3,2023,False,156,40,3,1,5.0,5365.0,4,True,True,Web App,0,0.0,10,2.4,True,1,5370.0,8.58876938990546,1.791759469228055,8.58783803098557,5.056245805348308,3.713572066704308,1.6094379124341003,0.9659258262890683,-0.25881904510252063,1,morning,1,4,1,0.0,0.0,2.3978952727983707,1.2237754316221157,Web App
8.0,0.0,15,1,4,2023,False,500,51,3,1,936.0,227.0,5,False,False,Web App,0,0.0,18,187.1,True,0,1163.0,7.059617628291383,6.842683282238422,5.429345628954441,6.2166061010848646,3.9512437185814275,1.791759469228055,-0.7071067811865471,-0.7071067811865479,0,afternoon,0,0,0,0.0,0.0,2.9444389791664403,5.236973736306985,Web App
510.0,61.0,7,2,6,2026,False,76,59,3,1,310828.0,28236.0,9,True,False,API,0,0.0,12,195.4,True,1,339064.0,12.733947108395723,12.646998200716054,10.248388453669511,4.343805421853684,4.0943445622221,2.302585092994046,0.9659258262890683,-0.25881904510252063,0,morning,1,9,0,0.0,0.0,2.5649493574615367,5.280153395920365,API
161.0,0.0,7,1,7,2026,False,52,37,3,1,2642.0,3530.0,6,True,False,Open Source,0,0.0,6,2.4,True,1,6172.0,8.727940222393896,7.879669914604289,8.169336395928386,3.970291913552122,3.6375861597263857,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,1,6,0,0.0,0.0,1.9459101490553132,1.2237754316221157,Open Source
582.0,14.0,7,3,6,2023,True,43,60,3,1,5.0,3040.0,3,True,False,Other,9,0.0,15,1.5,True,1,3045.0,8.021584533455107,1.791759469228055,8.019941687677365,3.784189633918261,4.110873864173311,1.3862943611198906,0.9659258262890683,-0.25881904510252063,0,morning,1,3,0,2.302585092994046,0.0,2.772588722239781,0.9162907318741551,Other
124.0,27.0,7,4,7,2026,True,40,57,3,3,1241.0,5127.0,4,False,False,Other,0,0.0,1747,0.2,True,1,6368.0,8.759197750371365,7.124478262493424,8.542470998600505,3.713572066704308,4.060443010546419,1.6094379124341003,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,0.0,0.0,7.466227556215481,0.18232155679395465,Other
125.0,0.0,7,4,3,2023,True,227,31,3,1,6478.0,10.0,6,False,False,Productivity,0,1.2,26,2.1,True,1,6488.0,8.77786371462117,8.776321456449958,2.3978952727983707,5.429345628954441,3.4657359027997265,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,0.0,0.7884573603642702,3.295836866004329,1.1314021114911006,Productivity
150.0,28.0,7,4,6,2026,True,48,60,1,1,3066.0,879.0,6,True,False,SaaS,0,0.0,0,362.6,True,1,3945.0,8.28045768658256,8.028455164114252,6.779921907472252,3.8918202981106265,4.110873864173311,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,1,6,0,0.0,0.0,0.0,5.896054362303324,SaaS
749.0,6.0,7,3,12,2023,True,249,36,3,1,736.0,1006.0,9,True,False,Design Tools,0,0.0,9,0.0,True,1,1742.0,7.463363045520021,6.602587892189336,6.914730892718563,5.521460917862246,3.6109179126442243,2.302585092994046,0.9659258262890683,-0.25881904510252063,0,morning,1,9,0,0.0,0.0,2.302585092994046,0.0,Design Tools
277.0,12.0,7,6,7,2026,True,64,59,3,1,1241.0,20543.0,8,True,False,Other,0,178.8,1,152.2,True,1,21784.0,9.988976938551543,7.124478262493424,9.930324206489688,4.174387269895637,4.0943445622221,2.1972245773362196,0.9659258262890683,-0.25881904510252063,1,morning,1,8,0,0.0,5.19184512203752,0.6931471805599453,5.0317442573064906,Other
421.0,90.0,7,6,7,2026,True,50,50,3,3,96.0,675.0,7,False,False,API,0,0.0,0,0.0,False,1,771.0,6.648984550024776,4.574710978503383,6.516193076042964,3.9318256327243257,3.9318256327243257,2.0794415416798357,0.9659258262890683,-0.25881904510252063,1,morning,0,0,0,0.0,0.0,0.0,0.0,API
2.0,0.0,14,3,3,2023,True,254,34,4,1,5.0,1793.0,1,False,True,Developer Tools,0,0.0,0,0.0,True,0,1798.0,7.4949862339505335,1.791759469228055,7.492203042618741,5.541263545158426,3.5553480614894135,0.6931471805599453,-0.4999999999999998,-0.8660254037844388,0,afternoon,0,0,1,0.0,0.0,0.0,0.0,Developer Tools
3.0,0.0,17,3,5,2023,False,275,38,2,0,5.0,2834.0,1,False,True,Design Tools,0,0.0,275,0.0,True,0,2839.0,7.951559331155252,1.791759469228055,7.949797216161852,5.62040086571715,3.6635616461296463,0.6931471805599453,-0.9659258262890683,-0.25881904510252063,0,afternoon,0,0,1,0.0,0.0,5.62040086571715,0.0,Design Tools
126.0,4.0,7,2,7,2026,True,55,43,3,1,44675.0,949.0,6,False,False,Productivity,0,0.0,1416,0.0,True,1,45624.0,10.728211090884793,10.707191723660717,6.856461984594587,4.02535169073515,3.784189633918261,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,0.0,0.0,7.256297239690681,0.0,Productivity
272.0,13.0,7,3,7,2026,True,51,50,3,1,2457.0,2991.0,6,True,False,Other,8,0.0,8,485.3,True,1,5448.0,8.603187384583098,7.80710329012598,8.003697339094368,3.9512437185814275,3.9318256327243257,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,1,6,0,2.1972245773362196,0.0,2.1972245773362196,6.18682571740974,Other
405.0,165.0,0,3,6,2026,True,66,40,3,3,5209.0,26032.0,8,True,False,Other,12,123.2,18,467.8,True,1,31241.0,10.349518622390955,8.558335134747413,10.167120242980383,4.204692619390966,3.713572066704308,2.1972245773362196,0.0,1.0,0,late_night,1,8,0,2.5649493574615367,4.821893169499378,2.9444389791664403,6.1501762382628025,Other
119.0,3.0,10,0,7,2023,True,399,39,4,1,939.0,618.0,8,False,True,Marketing,0,0.0,0,3.0,True,1,1557.0,7.351158226430694,6.84587987526405,6.428105272684596,5.991464547107982,3.6888794541139363,2.1972245773362196,0.49999999999999994,-0.8660254037844387,0,morning,0,0,1,0.0,0.0,0.0,1.3862943611198906,Marketing
3.0,1.0,16,0,3,2023,False,245,34,3,1,547.0,1023.0,2,False,True,Fintech,0,0.0,0,0.0,False,0,1570.0,7.359467638255621,6.306275286948016,6.931471805599453,5.5053315359323625,3.5553480614894135,1.0986122886681098,-0.8660254037844384,-0.5000000000000004,0,afternoon,0,0,1,0.0,0.0,0.0,0.0,Other
3.0,1.0,9,5,1,2023,False,95,49,1,1,43.0,3311.0,4,False,True,Other,0,0.0,0,0.0,False,0,3354.0,8.118207049405783,3.784189633918261,8.10530751550515,4.564348191467836,3.912023005428146,1.6094379124341003,0.7071067811865476,-0.7071067811865475,1,morning,0,0,1,0.0,0.0,0.0,0.0,Other
350.0,86.0,7,3,7,2026,True,57,57,3,3,18.0,2054.0,5,False,False,Other,0,0.0,0,0.0,False,1,2072.0,7.636752112435779,2.9444389791664403,7.628031126930335,4.060443010546419,4.060443010546419,1.791759469228055,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,0.0,0.0,0.0,0.0,Other
110.0,17.0,7,4,5,2023,True,208,37,1,1,214.0,964.0,4,False,True,Other,0,0.0,0,0.0,False,1,1178.0,7.072421900537371,5.3706380281276624,6.872128101338986,5.342334251964811,3.6375861597263857,1.6094379124341003,0.9659258262890683,-0.25881904510252063,0,morning,0,0,1,0.0,0.0,0.0,0.0,Other
108.0,65.0,7,6,7,2026,True,52,56,3,3,5.0,1076.0,9,True,False,Productivity,0,0.0,21,1.5,True,1,1081.0,6.9865664594064265,1.791759469228055,6.981934677156389,3.970291913552122,4.04305126783455,2.302585092994046,0.9659258262890683,-0.25881904510252063,1,morning,1,9,0,0.0,0.0,3.091042453358316,0.9162907318741551,Productivity
1.0,1.0,4,3,7,2023,False,229,60,2,1,5.0,258.0,5,False,True,Design Tools,0,0.4,0,0.0,True,0,263.0,5.575949103146316,1.791759469228055,5.556828061699537,5.438079308923196,4.110873864173311,1.791759469228055,0.8660254037844386,0.5000000000000001,0,late_night,0,0,1,0.0,0.33647223662121295,0.0,0.0,Design Tools
173.0,0.0,7,4,3,2023,True,302,50,1,3,658.0,4678.0,4,False,True,Education,0,0.0,8,0.0,True,1,5336.0,8.582418976333944,6.490723534502507,8.450839690866216,5.713732805509369,3.9318256327243257,1.6094379124341003,0.9659258262890683,-0.25881904510252063,0,morning,0,0,1,0.0,0.0,2.1972245773362196,0.0,Education
224.0,0.0,7,4,7,2026,True,500,48,3,1,250498.0,3003.0,6,False,False,Other,0,0.0,1777,0.0,True,1,253501.0,12.443126991528604,12.43121020748312,8.007700012884026,6.2166061010848646,3.8918202981106265,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,0.0,0.0,7.48324441607385,0.0,Other
1.0,1.0,9,3,3,2023,False,473,51,3,1,5.0,10.0,3,False,True,Health & Fitness,0,0.0,276,0.0,True,0,15.0,2.772588722239781,1.791759469228055,2.3978952727983707,6.161207321695077,3.9512437185814275,1.3862943611198906,0.7071067811865476,-0.7071067811865475,0,morning,0,0,1,0.0,0.0,5.6240175061873385,0.0,Health & Fitness
6.0,128.0,7,0,7,2026,True,403,45,3,1,1042.0,369.0,4,False,False,Design Tools,0,0.0,915,200.0,True,0,1411.0,7.252762418053187,6.949856455000773,5.91350300563827,6.0014148779611505,3.828641396489095,1.6094379124341003,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,0.0,0.0,6.82001636467413,5.303304908059076,Design Tools
3.0,0.0,11,4,5,2023,False,236,44,2,1,139.0,2407.0,2,False,True,Android,0,0.4,0,1.5,True,0,2546.0,7.842671474979457,4.941642422609304,7.786551806428712,5.4680601411351315,3.8066624897703196,1.0986122886681098,0.258819045102521,-0.9659258262890682,0,morning,0,0,1,0.0,0.33647223662121295,0.0,0.9162907318741551,Android
2.0,1.0,4,3,7,2023,False,38,24,3,1,372.0,1501.0,3,False,True,Design Tools,0,0.0,0,0.0,False,0,1873.0,7.535830462798367,5.921578419643816,7.31455283232408,3.6635616461296463,3.2188758248682006,1.3862943611198906,0.8660254037844386,0.5000000000000001,0,late_night,0,0,1,0.0,0.0,0.0,0.0,Design Tools
463.0,96.0,7,6,7,2023,False,240,23,3,1,5.0,5574.0,6,False,True,Productivity,0,0.0,2,0.0,True,1,5579.0,8.626944055375356,1.791759469228055,8.62604759632832,5.484796933490655,3.1780538303479458,1.9459101490553132,0.9659258262890683,-0.25881904510252063,1,morning,0,0,1,0.0,0.0,1.0986122886681098,0.0,Productivity
